Prefix	Last	First	Suffix	FilingType	StateDst	Year	FilingDate	DocID
Hon.	Cisneros	Gilbert		P	CA39	2020	10/14/2020	20017505
Hon.	Cisneros	Gilbert		P	CA39	2020	11/5/2020	20017632
Hon.	Cisneros	Gilbert		P	CA39	2020	12/15/2020	20017860
	Clark	John Mario		C	TN01	2020	5/14/2020	10035443
Hon.	Clark	Katherine M.		A	MA05	2020	8/12/2022	10050066
Hon.	Clark	Katherine M.		O	MA05	2020	8/11/2021	10041383
Hon.	Clark	Katherine M.		P	MA05	2020	2/4/2020	20015009
Hon.	Clark	Katherine M.		P	MA05	2020	4/20/2020	20016438
Hon.	Clark	Katherine M.		P	MA05	2020	5/29/2020	20016678
Hon.	Clark	Katherine M.		P	MA05	2020	8/12/2020	20017166
Hon.	Clark	Katherine M.		P	MA05	2020	9/30/2020	20017449
Hon.	Clark	Katherine M.		P	MA05	2020	11/3/2020	20017628
Hon.	Clark	Katherine M.		P	MA05	2020	12/3/2020	20017790
Hon.	Clark	Katherine M.		P	MA05	2020	12/9/2020	20017829
Hon.	Clark	Katherine M.		P	MA05	2020	12/28/2020	20017924
Hon.	Clark	Katherine M.		X	MA05	2020	4/26/2021	30012251
Hon.	Clarke	Yvette D.		O	NY09	2020	8/13/2021	10043438
Hon.	Clarke	Yvette D.		X	NY09	2020	4/26/2021	30012255
Hon.	Clay	Wm. Lacy		P	MO01	2020	8/10/2020	8217474
Hon.	Cleaver	Emanuel		O	MO05	2020	8/12/2021	10042874
Hon.	Cleaver	Emanuel		X	MO05	2020	4/26/2021	30012260
	Clemmer	Eli Dantzler		C	NH02	2020	7/22/2020	8217398
Ms.	Cleveland	Shenita Lache		C	TX30	2020	6/25/2021	10041070
Dr.	Clifford	Bill		C	KS01	2020	5/14/2020	10035734
Hon.	Cline	Benjamin Lee		O	VA06	2020	8/13/2021	10042173
Hon.	Cline	Benjamin Lee		X	VA06	2020	4/26/2021	30012264
Ms.	Cline	Natalie		C	WV01	2020	4/23/2020	10035297
	Cloud	Michael		O	TX27	2020	8/12/2021	10042165
	Cloud	Michael		X	TX27	2020	4/26/2021	30012267
Hon.	Clyburn	James E.		O	SC06	2020	8/11/2021	10042686
Hon.	Clyburn	James E.		X	SC06	2020	4/26/2021	30012270
	Clyde	Andrew		A	GA09	2020	2/9/2021	10039523
	Clyde	Andrew		C	GA09	2020	5/9/2020	10035680
Hon.	Clyde	Andrew		H	GA09	2020	8/13/2021	10043066
Hon.	Clyde	Andrew		X	GA09	2020	4/26/2021	30011686
Ms.	Cobb	Tedra		C	NY21	2020	5/15/2020	10035948
	Cohen	Edward G.		C	NV02	2020	5/9/2020	10035692
Hon.	Cohen	Steve		O	TN09	2020	8/13/2021	10040832
Hon.	Cohen	Steve		P	TN09	2020	4/22/2020	20016457
Hon.	Cohen	Steve		P	TN09	2020	5/22/2020	20016655
Hon.	Cohen	Steve		P	TN09	2020	5/22/2020	20016656
Hon.	Cohen	Steve		P	TN09	2020	5/22/2020	20016657
Hon.	Cohen	Steve		P	TN09	2020	6/18/2020	20016812
Hon.	Cohen	Steve		X	TN09	2020	4/26/2021	30012283
	Cohn	Alan Michael		C	FL15	2020	5/12/2020	10035816
	Coker	Lloyd F.		C	TX10	2020	5/27/2020	10036199
	Colarusso	Caroline		A	MA05	2020	6/23/2020	10036556
	Colarusso	Caroline		D	MA05	2020	5/21/2020	8217267
	Colarusso	Joseph Anthony		C	MA05	2020	6/23/2020	10036275
	Cole	Donald Eugene		C	GA02	2020	5/4/2020	10035227
Hon.	Cole	Tom		O	OK04	2020	7/29/2021	10040523
Hon.	Cole	Tom		X	OK04	2020	4/26/2021	30012287
Hon.	Coleman	Bonnie Watson		O	NJ12	2020	8/16/2021	8218279
Hon.	Coleman	Bonnie Watson		X	NJ12	2020	4/26/2021	30012291
	Coleman	Jeff		X	AL02	2020	4/28/2020	30011452
	Coleman	Kim		C	UT04	2020	5/15/2020	10036009
	Coll	Gregory Thomas		C	MD08	2020	4/18/2020	10034767
	Coll	Gregory Thomas		X	MD08	2020	4/16/2020	30008355
Mr.	Collick	John William	Jr.	C	VA03	2020	7/20/2020	10037037
Ms.	Collins	Genevieve D.		C	TX32	2020	5/15/2020	10035773
	Collins	Kina Isis		C	IL07	2020	9/27/2021	10043805
Hon.	Comer	James		O	KY01	2020	8/13/2021	10041987
Hon.	Comer	James		P	KY01	2020	2/5/2020	8216957
Hon.	Comer	James		P	KY01	2020	3/25/2020	8217113
Hon.	Comer	James		P	KY01	2020	8/24/2020	20017245
Hon.	Comer	James		P	KY01	2020	12/18/2020	20017880
Hon.	Comer	James		X	KY01	2020	4/26/2021	30012299
Hon.	Conaway	K. Michael		P	TX11	2020	2/7/2020	20014994
Hon.	Conaway	K. Michael		P	TX11	2020	2/7/2020	20015025
Hon.	Conaway	K. Michael		P	TX11	2020	3/10/2020	20016198
Hon.	Conaway	K. Michael		P	TX11	2020	4/6/2020	20016346
Hon.	Conaway	K. Michael		P	TX11	2020	5/4/2020	20016520
Hon.	Conaway	K. Michael		P	TX11	2020	6/9/2020	20016729
Hon.	Conaway	K. Michael		P	TX11	2020	7/10/2020	20016929
Hon.	Conaway	K. Michael		P	TX11	2020	9/4/2020	20017070
Hon.	Conaway	K. Michael		P	TX11	2020	9/8/2020	20017309
Hon.	Conaway	K. Michael		P	TX11	2020	10/5/2020	20017475
Hon.	Conaway	K. Michael		P	TX11	2020	12/4/2020	20017610
Hon.	Conaway	K. Michael		P	TX11	2020	12/15/2020	20017831
	Conforti	Christine Marie		C	NJ04	2020	5/15/2020	10035749
	Conley	Dylan		C	RI02	2020	7/7/2020	10036549
	Conley	Dylan		D	RI02	2020	6/26/2020	8217358
Hon.	Connolly	Gerald E.		O	VA11	2020	8/13/2021	10041690
Hon.	Connolly	Gerald E.		P	VA11	2020	1/29/2020	20014965
Hon.	Connolly	Gerald E.		P	VA11	2020	6/18/2020	20016799
Hon.	Connolly	Gerald E.		P	VA11	2020	7/26/2020	20016811
Hon.	Connolly	Gerald E.		P	VA11	2020	11/3/2020	20017629
Hon.	Connolly	Gerald E.		X	VA11	2020	4/26/2021	30012308
	Conole	Francis		X	NY24	2020	5/11/2020	30011473
Hon.	Cook	Paul		T	CA08	2020	1/12/2021	10039413
	Cooke	Kevin		C	GA14	2020	5/10/2020	10034724
	Cookingham	Kevin		C	CA16	2020	6/18/2020	8217330
Hon.	Cooper	Jim		O	TN05	2020	8/5/2021	10041740
Hon.	Cooper	Jim		X	TN05	2020	4/26/2021	30012319
	Corbin	Michael Allen		D	GA07	2020	1/8/2021	40003097
Hon.	Correa	Lou		O	CA46	2020	8/6/2021	10042331
Hon.	Correa	Lou		X	CA46	2020	4/26/2021	30012324
Hon.	Costa	James M.		X	CA16	2020	4/26/2021	30012326
Hon.	Costa	Jim M.		O	CA16	2020	8/13/2021	10043002
Mrs.	Cottrell	Dana		C	FL11	2020	5/14/2020	10035934
Hon.	Courtney	Joe		O	CT02	2020	7/30/2021	10041890
Hon.	Courtney	Joe		P	CT02	2020	7/29/2020	20017036
Hon.	Courtney	Joe		P	CT02	2020	8/27/2020	20017260
Hon.	Courtney	Joe		P	CT02	2020	11/6/2020	20017600
Hon.	Courtney	Joe		P	CT02	2020	11/16/2020	20017685
Hon.	Courtney	Joe		X	CT02	2020	4/26/2021	30012332
Dr.	Cowan	John		C	GA14	2020	5/6/2020	8217204
Mr.	Cowen	Martin Lindsey	III	C	GA13	2020	4/17/2020	10035079
Mr.	Cox	TJ John (Tj)		P	CA21	2020	9/22/2020	20017403
Hon.	Craig	Angela Dawn		O	MN02	2020	8/12/2021	8218258
Hon.	Craig	Angela Dawn		X	MN02	2020	4/26/2021	30012338
Hon.	Crawford	Eric A. "Rick"		O	AR01	2020	6/1/2021	10040737
Hon.	Crawford	Eric A. "Rick"		X	AR01	2020	4/26/2021	30012342
	Creech	Rodney Lee		D	OH43	2020	10/28/2020	40003082
	Creech	Rodney Lee		W	OH43	2020	10/28/2020	7803
Hon.	Crenshaw	Daniel		A	TX02	2020	8/25/2021	10043604
Hon.	Crenshaw	Daniel		O	TX02	2020	8/25/2021	10043447
Hon.	Crenshaw	Daniel		X	TX02	2020	4/26/2021	30012345
	Creviere	JM		C	MI02	2020	6/30/2020	10036640
	Crichton	Oreta Tufaga-Mapu		C	AS00	2020	10/9/2020	10039178
Hon.	Crist	Charlie		O	FL13	2020	8/7/2021	10041920
Hon.	Crist	Charlie		X	FL13	2020	4/26/2021	30012348
Mr.	Crist	Terry Vincent		C	OH09	2020	2/6/2020	10033592
Hon.	Crow	Jason		O	CO06	2020	8/12/2021	10042217
Hon.	Crow	Jason		X	CO06	2020	4/26/2021	30012353
	Crowe	Dewey Rusty Edward	II	C	TN01	2020	4/29/2020	8217190
	Crumpacker	Jimmy		C	OR02	2020	5/15/2020	10035567
	Cruz	Erin		A	CA36	2020	5/15/2020	10035994
	Cruz	Erin		C	CA36	2020	5/15/2020	10035980
	Cruz	Israel		W	NY14	2020	4/30/2020	7751
Mrs.	Cruz	Johsira C.		C	GA04	2020	5/15/2020	10035951
Hon.	Cuellar	Henry		O	TX28	2020	8/12/2021	10040870
Hon.	Cuellar	Henry		X	TX28	2020	4/26/2021	30012355
	Cunningham	Ryan Barrett		C	CA52	2020	5/10/2020	10035720
Mr.	Cunningham	William Robert		A	TX26	2020	1/27/2020	10033523
Mr.	Cunningham	William Robert		C	TX26	2020	1/24/2020	10033495
Hon.	Curtis	John		O	UT03	2020	8/13/2021	10040200
Hon.	Curtis	John		P	UT03	2020	4/9/2020	20016299
Hon.	Curtis	John		P	UT03	2020	4/20/2020	20016416
Hon.	Curtis	John		P	UT03	2020	5/4/2020	20016532
Hon.	Curtis	John		P	UT03	2020	5/18/2020	20016613
Hon.	Curtis	John		P	UT03	2020	6/16/2020	20016693
Hon.	Curtis	John		P	UT03	2020	7/1/2020	20016872
Hon.	Curtis	John		P	UT03	2020	8/25/2020	20017225
Hon.	Curtis	John		P	UT03	2020	10/16/2020	20017519
Hon.	Curtis	John		X	UT03	2020	4/26/2021	30012364
	Da Rosa	Victor Garcia		W	FL21	2020	5/11/2020	7762
	Da Rosa	Victor Garcia		X	FL21	2020	4/28/2020	30011449
	Daigle	Paul Richard		D	PA11	2020	4/7/2020	40002961
	Dalrymple	Jon	Jr.	C	NJ05	2020	4/17/2020	10035094
	Daly	Andrew Oren		C	TX35	2020	7/16/2020	10036968
	Daniel	Stephen		C	TX06	2020	5/15/2020	10035912
Mr.	Darden	Stephen Matson		C	TN01	2020	5/14/2020	10035821
	D'Arrigo	Melanie		C	NY03	2020	5/14/2020	10035895
Hon.	Davids	Sharice		O	KS03	2020	8/13/2021	10041881
Hon.	Davids	Sharice		X	KS03	2020	4/26/2021	30012390
	Davidson	Allen Ray		C	IN05	2020	3/25/2020	10034770
Hon.	Davidson	Warren		O	OH08	2020	8/13/2021	10040160
Hon.	Davidson	Warren		X	OH08	2020	4/26/2021	30012391
	Davis	Chance		D	TX18	2020	8/17/2020	8217591
Hon.	Davis	Danny K.		O	IL07	2020	8/12/2021	10043042
Hon.	Davis	Danny K.		X	IL07	2020	4/26/2021	30012397
	Davis	Morris D.		C	NC11	2020	6/26/2020	10036587
	Davis	Paul E.		C	WV03	2020	4/6/2020	10034806
Hon.	Davis	Rodney		O	IL13	2020	6/9/2021	10040849
Hon.	Davis	Rodney		X	IL13	2020	4/26/2021	30012402
Hon.	Davis	Susan A.		P	CA53	2020	3/13/2020	20016106
Hon.	Davis	Susan A.		P	CA53	2020	4/16/2020	20016363
Hon.	Davis	Susan A.		P	CA53	2020	5/14/2020	20016579
Hon.	Davis	Susan A.		P	CA53	2020	10/29/2020	20017575
Hon.	Davis	Susan A.		P	CA53	2020	11/30/2020	20017741
	Davis	Wendy		C	TX21	2020	8/12/2020	10035888
	Davis	Wendy		X	TX21	2020	5/20/2020	30011521
	De La Cruz Hernandez	Monica		C	TX15	2020	5/19/2020	10035228
	De La Fuente	Ricardo		C	FL24	2020	5/13/2020	10035842
	De La Fuente	Ricardo		C	TX27	2020	5/10/2020	10035713
	De La Isla	Michelle		C	KS02	2020	5/11/2020	10034799
Hon.	Dean	Madeleine		O	PA04	2020	8/13/2021	10042485
Hon.	Dean	Madeleine		X	PA04	2020	4/26/2021	30012409
	Debello	James		C	CA52	2020	5/15/2020	10035763
	Deegan	Donna		C	FL04	2020	4/30/2020	10035326
Hon.	DeFazio	Peter A.		O	OR04	2020	7/31/2021	10041951
Hon.	DeFazio	Peter A.		X	OR04	2020	4/26/2021	30012416
Hon.	DeGette	Diana		O	CO01	2020	7/26/2021	10041180
Hon.	DeGette	Diana		X	CO01	2020	4/26/2021	30012420
	Degrammont	Vic		C	FL20	2020	7/17/2020	10036405
Hon.	DeLauro	Rosa L.		O	CT03	2020	7/30/2021	10041868
Hon.	DeLauro	Rosa L.		X	CT03	2020	4/26/2021	30012423
Hon.	DelBene	Suzan K.		O	WA01	2020	8/6/2021	10040425
Hon.	DelBene	Suzan K.		P	WA01	2020	1/15/2020	20013841
Hon.	DelBene	Suzan K.		P	WA01	2020	2/14/2020	20014990
Hon.	DelBene	Suzan K.		P	WA01	2020	3/15/2020	20016165
Hon.	DelBene	Suzan K.		P	WA01	2020	4/14/2020	20016353
Hon.	DelBene	Suzan K.		P	WA01	2020	5/16/2020	20016546
Hon.	DelBene	Suzan K.		P	WA01	2020	6/14/2020	20016710
Hon.	DelBene	Suzan K.		P	WA01	2020	7/15/2020	20016890
Hon.	DelBene	Suzan K.		P	WA01	2020	8/10/2020	20017080
Hon.	DelBene	Suzan K.		P	WA01	2020	9/14/2020	20017285
Hon.	DelBene	Suzan K.		P	WA01	2020	11/9/2020	20017625
Hon.	DelBene	Suzan K.		P	WA01	2020	12/10/2020	20017771
Hon.	DelBene	Suzan K.		X	WA01	2020	4/26/2021	30012424
Hon.	Delgado	Antonio		O	NY19	2020	8/6/2021	10042292
Hon.	Delgado	Antonio		X	NY19	2020	4/26/2021	30012425
	Delgado	Jorge		C	MD01	2020	5/5/2020	10035570
Hon.	Demings	Valdez 'Val'		O	FL10	2020	8/13/2021	10043076
Hon.	Demings	Valdez 'Val'		X	FL10	2020	4/26/2021	30012433
	Dennehy	Edward Leo	III	W	NY04	2020	8/5/2020	7794
	Dennehy	Edward Leo	III	X	NY04	2020	7/27/2020	30011580
	Denney	Audrey L.		C	CA01	2020	4/27/2020	10035333
	Depasquale	Eugene		C	PA10	2020	5/14/2020	10035879
	Derks	Ryan		C	MO05	2020	2/20/2020	10034662
Hon.	Desaulnier	Mark		O	CA11	2020	7/21/2021	10041145
Hon.	Desaulnier	Mark		X	CA11	2020	4/26/2021	30012440
	Desira	James		D	NY22	2020	7/16/2020	8217392
Hon.	DesJarlais	Scott		O	TN04	2020	8/12/2021	10042786
Hon.	DesJarlais	Scott		X	TN04	2020	4/26/2021	30012441
	Detemple	Clifford James		C	WI05	2020	7/15/2020	10036916
Hon.	Deutch	Theodore E.		O	FL22	2020	8/11/2021	10042215
Hon.	Deutch	Theodore E.		X	FL22	2020	4/26/2021	30012443
	Deutsch	Chaim		C	NY09	2020	5/29/2020	8217282
	Devolder-Santos	George Anthony		A	NY03	2020	5/11/2020	10035761
	Devolder-Santos	George Anthony		C	NY03	2020	5/11/2020	10035760
	Diangelus	Jean Rochelle Chelle		W		2020		8217222
Hon.	Diaz-Balart	Mario		O	FL25	2020	8/9/2021	10041906
Hon.	Diaz-Balart	Mario		X	FL25	2020	4/26/2021	30012449
	Dickinson	Gerald		C	PA18	2020	5/11/2020	10035722
Dr.	Dietzen	Chuck		C	IN05	2020	5/13/2020	10035654
Hon.	Dingell	Debbie		O	MI12	2020	7/29/2021	10039877
Hon.	Dingell	Debbie		P	MI12	2020	1/13/2020	20013817
Hon.	Dingell	Debbie		P	MI12	2020	4/16/2020	20016401
Hon.	Dingell	Debbie		P	MI12	2020	9/2/2020	20017265
Hon.	Dingell	Debbie		P	MI12	2020	10/24/2020	20017566
Hon.	Dingell	Debbie		P	MI12	2020	12/1/2020	20017750
Hon.	Dingell	Debbie		X	MI12	2020	4/26/2021	30012469
	Disanto	Delina		C	AZ04	2020	4/17/2020	10035078
	Dodds	Philip Benjamin		C	FL03	2020	6/6/2020	10036343
Hon.	Doggett	Lloyd		O	TX35	2020	8/6/2021	10040231
Hon.	Doggett	Lloyd		P	TX35	2020	1/10/2020	20013886
Hon.	Doggett	Lloyd		P	TX35	2020	3/4/2020	20016163
Hon.	Doggett	Lloyd		P	TX35	2020	4/9/2020	20016383
Hon.	Doggett	Lloyd		P	TX35	2020	6/3/2020	20016706
Hon.	Doggett	Lloyd		P	TX35	2020	7/6/2020	20016889
Hon.	Doggett	Lloyd		P	TX35	2020	8/5/2020	20017091
Hon.	Doggett	Lloyd		P	TX35	2020	9/8/2020	20017318
Hon.	Doggett	Lloyd		P	TX35	2020	10/16/2020	20017540
Hon.	Doggett	Lloyd		P	TX35	2020	11/6/2020	20017652
Hon.	Doggett	Lloyd		P	TX35	2020	12/7/2020	20017815
Hon.	Doggett	Lloyd		X	TX35	2020	4/26/2021	30012476
	Doglio	Beth		C	WA10	2020	5/15/2020	10035702
	Donalds	Byron		A	FL19	2020	2/9/2021	10039521
	Donalds	Byron		C	FL19	2020	7/13/2020	10033537
	Donalds	Byron		X	FL19	2020	2/6/2020	30008328
Hon.	Donalds	Byron		H	FL19	2020	8/13/2021	10043295
Hon.	Donalds	Byron		X	FL19	2020	4/26/2021	30011687
	Doyle	Matthew		W		2020		8217193
Hon.	Doyle	Michael F.		O	PA18	2020	8/4/2021	10041825
Hon.	Doyle	Michael F.		X	PA18	2020	4/26/2021	30012498
	Driscoll	Dan		C	NC11	2020	2/17/2020	10034653
	Driskell	Gretchen		C	MI07	2020	5/15/2020	10036019
	Dudenhoefer	David Anthony		C	MI13	2020	5/13/2020	10035706
Hon.	Duncan	Jeff		O	SC03	2020	8/6/2021	10041941
Hon.	Duncan	Jeff		X	SC03	2020	4/26/2021	30012509
	Dunn	Aubrey		D	NM01	2020	1/8/2021	40003102
Hon.	Dunn	Neal Patrick MD, Facs		O	FL02	2020	8/12/2021	10042278
Hon.	Dunn	Neal Patrick MD, Facs		P	FL02	2020	1/20/2020	20014934
Hon.	Dunn	Neal Patrick MD, Facs		P	FL02	2020	1/30/2020	20014974
Hon.	Dunn	Neal Patrick MD, Facs		P	FL02	2020	3/19/2020	20016121
Hon.	Dunn	Neal Patrick MD, Facs		P	FL02	2020	5/1/2020	20016504
Hon.	Dunn	Neal Patrick MD, Facs		P	FL02	2020	6/23/2020	20016690
Hon.	Dunn	Neal Patrick MD, FACS		P	FL02	2020	7/18/2020	20016943
Hon.	Dunn	Neal Patrick MD, Facs		X	FL02	2020	4/26/2021	30012511
Hon.	Dunn MD, FACS	Neal Patrick		P	FL02	2020	9/9/2020	20017240
Hon.	Dunn MD, FACS	Neal Patrick		P	FL02	2020	11/5/2020	20017498
Hon.	Dunn MD, FACS	Neal Patrick		P	FL02	2020	12/23/2020	20017740
	Dunson	Leo		W	NV04	2020	4/23/2020	7740
	Durrance	Neil L.		D	TX26	2020	6/9/2020	8217292
	Eagle	Dane		C	FL19	2020	5/28/2020	10036146
	Eason	Donald		C	MI13	2020	8/19/2020	10038762
	Eastman	Kara		C	NE02	2020	5/14/2020	10035893
	Ebben	Jessi		C	WI03	2020	7/12/2020	10035661
	Ebben	Jessi		X	WI03	2020	5/11/2020	30011488
	Edick	David Daniel		W	CA50	2020	4/30/2020	7747
	Ehr	Phillip Charles		A	FL01	2020	6/15/2020	10036458
	Ehr	Phillip Charles		C	FL01	2020	6/15/2020	10036026
	Ehr	Phillip Charles		X	FL01	2020	5/27/2020	30011553
	Ekbom	Travis James		W	MN04	2020	5/27/2020	7774
	Eliason	Antonia		C	MS01	2020	3/9/2020	8217067
	Eliason	Antonia		D	MS01	2020	2/24/2020	9115537
	Ellars	James Robert		D	CA08	2020	6/11/2020	8217333
Dr.	Ellington	Charles Richard	Jr.	C	IL15	2020	1/27/2020	10033521
Mr.	Elliott	Josh Dennis	Jr.	C	NV01	2020	6/22/2020	10036527
Mr.	Elliott	Josh Dennis	Jr.	D	NV01	2020	6/2/2020	40003028
Mr.	Elliott	Josh Dennis	Jr.	D	NV01	2020	6/9/2020	8217293
	Elliott	Joyce Ann		A	AR02	2020	10/8/2020	10039172
	Elliott	Joyce Ann		C	AR02	2020	6/9/2020	10035830
	Elliott	Paul Sidney		C	FL14	2020	8/5/2020	8217442
	Ellis	Kathryn Gail		C	MO08	2020	5/12/2020	8217223
	Ellyson	Daniel Evan		C	GA08	2020	4/17/2020	10035101
Mr.	Ellyson	Danny Evan		A	GA08	2020	4/17/2020	10035105
Hon.	Emmer	Thomas Earl	Jr	O	MN06	2020	8/11/2021	8218235
Hon.	Emmer	Thomas Earl	Jr	X	MN06	2020	4/26/2021	30012553
Mr.	Emmons	John		C	PA06	2020	5/15/2020	10035978
Dr.	Enoch	Vanessa L.		C	OH08	2020	4/17/2020	10035075
	Erickson	Lily Joy		D	MN03	2020	12/7/2020	8217761
Hon.	Escobar	Veronica		O	TX16	2020	5/8/2021	10040129
Hon.	Escobar	Veronica		X	TX16	2020	4/26/2021	30012561
Hon.	Eshoo	Anna G.		O	CA18	2020	5/21/2021	10040599
Hon.	Eshoo	Anna G.		X	CA18	2020	4/26/2021	30012562
Hon.	Espaillat	Adriano		O	NY13	2020	8/13/2021	10042735
Hon.	Espaillat	Adriano		X	NY13	2020	4/26/2021	30012564
	Espinoza	Maria		W	TX07	2020	6/22/2020	7785
	Esshaki	Eric		C	MI11	2020	5/15/2020	10035906
Hon.	Estes	Ron		O	KS04	2020	8/12/2021	10042224
Hon.	Estes	Ron		X	KS04	2020	4/26/2021	30012569
Hon.	Evans	Dwight		O	PA03	2020	8/11/2021	10041532
Hon.	Evans	Dwight		P	PA03	2020	4/23/2020	20016466
Hon.	Evans	Dwight		P	PA03	2020	7/20/2020	20016992
Hon.	Evans	Dwight		P	PA03	2020	9/21/2020	20017404
Hon.	Evans	Dwight		P	PA03	2020	12/3/2020	20017791
Hon.	Evans	Dwight		X	PA03	2020	4/26/2021	30012575
	Evergreen	Cassius Marcellous		D	TX18	2020	1/22/2021	40003105
	Fallon	Patrick		A	TX04	2020	1/25/2021	10039461
	Fallon	Patrick		C	TX04	2020	8/30/2020	10036898
	Fallon	Patrick		X	TX04	2020	7/21/2020	30011578
Hon.	Fallon	Patrick		A	TX04	2020	7/17/2022	10049993
Hon.	Fallon	Patrick		H	TX04	2020	8/13/2021	10041193
Hon.	Fallon	Patrick		X	TX04	2020	4/26/2021	30011688
	Famera	Ashley Noelle		C	HI02	2020	9/14/2020	10039055
	Farley	Chele Chiavacci		C	NY18	2020	5/15/2020	10035986
	Farris	Ramona		C	MO06	2020	5/14/2020	10035517
Mr.	Farrow	Daryl		C	NC03	2020	5/12/2020	10035792
	Fawell	William W.		D	IL17	2020	2/26/2020	8217019
	Feehan	Daniel		C	MN01	2020	4/30/2020	10035419
	Feenstra	Randall		C	IA04	2020	2/16/2021	10039542
Hon.	Feenstra	Randall		H	IA04	2020	8/13/2021	10042773
Hon.	Feenstra	Randall		X	IA04	2020	4/26/2021	30011689
Dr.	Feig	Anthony Dean		C	MI04	2020	5/12/2020	10035735
Mr.	Felipe	Jerome Zabal		C	NY13	2020	2/5/2020	10033600
Hon.	Ferguson	Anderson Drew	IV	O	GA03	2020	8/2/2021	10042138
Hon.	Ferguson	Anderson Drew	IV	X	GA03	2020	4/26/2021	30012599
	Ferguson	Dana 9062045900		C	MI01	2020	5/11/2020	10035728
	Ferrer	Gabriel A.		C	FL27	2020	5/26/2020	10036187
	Feucht	J.C. Sean		W	CA03	2020	5/12/2020	7764
Ms.	Fine	Allison Harris		C	NY17	2020	5/21/2020	10035926
Ms.	Fine	Allison Harris		X	NY17	2020	5/20/2020	30011536
	Finello	Christina		C	PA01	2020	7/1/2020	10036663
	Fink	Chris		C	NY16	2020	5/14/2020	10035882
Mr.	Fiol	Juan E.		C	FL27	2020	4/20/2020	8217155
	Fischbach	Michelle		C	MN07	2020	5/15/2020	10035973
Hon.	Fischbach	Michelle		H	MN07	2020	7/23/2021	10041736
Hon.	Fischbach	Michelle		X	MN07	2020	4/26/2021	30011690
	Fitzgerald	Scott L.		C	WI05	2020	5/11/2020	10035745
Hon.	Fitzgerald	Scott L.		H	WI05	2020	8/2/2021	10042167
Hon.	Fitzgerald	Scott L.		X	WI05	2020	4/26/2021	30011691
	Fitzherbert	Brian		W	NJ02	2020	4/23/2020	7737
Hon.	Fitzpatrick	Brian		O	PA01	2020	5/14/2021	10040252
Hon.	Fitzpatrick	Brian		X	PA01	2020	4/26/2021	30012623
	Flanders	Kathi		C	OH10	2020	4/27/2020	10035342
Hon.	Fleischmann	Charles J. "Chuck"		O	TN03	2020	7/26/2021	8218180
Hon.	Fleischmann	Charles J. "Chuck"		P	TN03	2020	2/12/2020	8216969
Hon.	Fleischmann	Charles J. "Chuck"		P	TN03	2020	5/28/2020	8217280
Hon.	Fleischmann	Charles J. "Chuck"		P	TN03	2020	8/18/2020	8217559
Hon.	Fleischmann	Charles J. "Chuck"		P	TN03	2020	11/24/2020	8217737
Hon.	Fleischmann	Charles J. "Chuck"		P	TN03	2020	12/9/2020	8217763
Hon.	Fleischmann	Charles J. "Chuck"		P	TN03	2020	1/26/2021	8217821
Hon.	Fleischmann	Charles J. "Chuck"		X	TN03	2020	4/26/2021	30012632
	Fleming	Bridget		C	NY01	2020	5/12/2020	10035659
Hon.	Fletcher	Elizabeth		O	TX07	2020	8/13/2021	10041751
Hon.	Fletcher	Elizabeth		X	TX07	2020	4/26/2021	30012636
	Flora	John J.		C	NJ10	2020	5/6/2020	10035603
Hon.	Flores	Bill		P	TX17	2020	1/9/2020	20013885
	Flynn	Frances		C	FL22	2020	7/21/2020	8217399
	Flynn	Frances		X	FL22	2020	11/2/2020	8217703
	Forbes	Wesley		D	OK04	2020	4/23/2020	40002979
	Forbes	Wesley		W	OK04	2020	4/23/2020	7730
Mr.	Ford	Jerry		C	TX18	2020	11/5/2021	10043871
Hon.	Fortenberry	Jeff		O	NE01	2020	8/11/2021	10042365
Hon.	Fortenberry	Jeff		X	NE01	2020	4/26/2021	30012651
	Foster	Adrienne		C	KS03	2020	5/14/2020	10035862
Hon.	Foster	Bill William		O	IL11	2020	7/13/2021	10040656
Hon.	Foster	George William		X	IL11	2020	4/26/2021	30012652
Hon.	Fowler	William		D	NH01	2020	2/26/2020	8217020
Hon.	Foxx	Virginia		O	NC05	2020	6/23/2021	10040630
Hon.	Foxx	Virginia		P	NC05	2020	1/6/2020	20013849
Hon.	Foxx	Virginia		P	NC05	2020	2/3/2020	20014989
Hon.	Foxx	Virginia		P	NC05	2020	3/3/2020	20016147
Hon.	Foxx	Virginia		P	NC05	2020	4/1/2020	20016334
Hon.	Foxx	Virginia		P	NC05	2020	5/4/2020	20016533
Hon.	Foxx	Virginia		P	NC05	2020	6/6/2020	20016695
Hon.	Foxx	Virginia		P	NC05	2020	7/8/2020	20016869
Hon.	Foxx	Virginia		P	NC05	2020	8/10/2020	20017127
Hon.	Foxx	Virginia		P	NC05	2020	9/4/2020	20017289
Hon.	Foxx	Virginia		P	NC05	2020	10/5/2020	20017465
Hon.	Foxx	Virginia		P	NC05	2020	11/6/2020	20017642
Hon.	Foxx	Virginia		P	NC05	2020	12/2/2020	20017785
Hon.	Foxx	Virginia		X	NC05	2020	4/26/2021	30012657
	Frankel	Amanda Pearl		W	NY10	2020	6/10/2020	7782
	Frankel	Amanda Pearl		X	NY10	2020	5/20/2020	30011546
Hon.	Frankel	Lois		O	FL21	2020	8/13/2021	10040644
Hon.	Frankel	Lois		P	FL21	2020	1/23/2020	20014949
