Prefix	Last	First	Suffix	FilingType	StateDst	Year	FilingDate	DocID
Hon.	Kelly	Mike		P	PA16	2023	2/22/2023	8219383
Hon.	Kelly	Mike		P	PA16	2023	3/10/2023	8219420
Hon.	Kelly	Mike		P	PA16	2023	4/12/2023	8219455
Hon.	Kelly	Mike		P	PA16	2023	7/18/2023	8219843
	Kennedy	John Perkins		D	TN06	2023	7/12/2023	40003507
	Kent	Joseph		A	WA03	2023	4/12/2023	10051935
	Kent	Joseph		C	WA03	2023	3/15/2023	10051075
Mr.	Kenworthy	Jon Michael		C	IN03	2023	6/12/2023	10055033
	Kerr	Joseph		C	CA40	2023	6/7/2023	10055003
	Khan	Gulrez		D	TX32	2023	7/12/2023	40003506
Hon.	Khanna	Rohit		P	CA17	2023	2/7/2023	8219353
Hon.	Khanna	Rohit		P	CA17	2023	3/3/2023	8219417
Hon.	Khanna	Rohit		P	CA17	2023	4/7/2023	8219444
Hon.	Khanna	Rohit		P	CA17	2023	5/8/2023	8219521
Hon.	Khanna	Rohit		P	CA17	2023	6/12/2023	8219783
Hon.	Khanna	Rohit		P	CA17	2023	7/11/2023	8219826
Hon.	Khanna	Rohit		P	CA17	2023	8/7/2023	8219876
	Kifle	Luele Negash		D	CA18	2023	4/17/2023	40003476
	Kilbourn	Kyle		D	WI07	2023	5/4/2023	8219496
	Kilbourn	Kyle		X	WI07	2023	6/21/2023	8219797
	Kim	David		C	CA34	2023	7/29/2023	10055421
Hon.	Kind	Ron		T	WI03	2023	1/27/2023	10050819
Hon.	Kirkpatrick	Ann		T	AZ02	2023	1/15/2023	10050779
	Klee Hood	Sarah		X	NY22	2023	5/9/2023	30018270
	Koslow	Michael		C	CA26	2023	8/9/2023	10055536
	Kroemer	Kurt		C	AZ01	2023	5/11/2023	10052809
Hon.	Kustoff	David		P	TN08	2023	1/24/2023	8219339
Hon.	Kustoff	David		P	TN08	2023	3/7/2023	8219415
Hon.	Lamb	Conor		T	PA17	2023	1/20/2023	10050805
Hon.	Lamborn	Doug		P	CO05	2023	4/26/2023	8219485
Hon.	Lamborn	Doug		P	CO05	2023	6/23/2023	8219808
Hon.	Lamborn	Doug		P	CO05	2023	7/13/2023	8219834
Hon.	Langevin	James R.		P	RI02	2023	1/9/2023	20022212
Hon.	Langevin	James R.		T	RI02	2023	4/26/2023	10050747
Hon.	Langevin	James R.		X	RI02	2023	1/12/2023	30017732
	Lankenau	Steve		C	OH09	2023	8/15/2023	10052419
	Lankenau	Steve		X	OH09	2023	5/3/2023	30018065
Mr.	LARSEN	FLEMMING  STEEN		C	NV01	2023	5/18/2023	10053633
Mr.	LARSEN	FLEMMING  STEEN		X	NV01	2023	5/17/2023	30018756
Hon.	Larsen	Rick		P	WA02	2023	5/26/2023	20000807
Hon.	Larsen	Rick		P	WA02	2023	5/31/2023	20023043
Hon.	Larsen	Rick		P	WA02	2023	6/24/2023	20023204
Hon.	Larsen	Rick		P	WA02	2023	7/17/2023	20023345
	Laster	Justin		C	GA08	2023	2/11/2023	10050899
	Latimer	MacKenzie		C	TX31	2023	8/16/2023	10055708
Hon.	Latta	Robert E.		P	OH05	2023	2/5/2023	20022370
Hon.	Latta	Robert E.		P	OH05	2023	4/30/2023	20022811
Hon.	Latta	Robert E.		P	OH05	2023	6/2/2023	20023057
Hon.	Latta	Robert E.		P	OH05	2023	8/5/2023	20023449
Hon.	Lawrence	Brenda Lulenar		T	MI14	2023	2/9/2023	10050833
Hon.	Lee	Laurel Mrs		P	FL15	2023	6/1/2023	8219742
Hon.	Lee	Laurel Mrs		X	FL15	2023	4/14/2023	8219462
Hon.	Lee	Summer		X	PA12	2023	5/24/2023	8219604
Hon.	Lee	Susie		P	NV03	2023	5/12/2023	20022841
Hon.	Lee	Susie		P	NV03	2023	5/26/2023	20023000
	Lehman	Matthew		X	KY04	2023	5/17/2023	30019019
	Leon	Christopher		D	WI05	2023	5/25/2023	8219734
	Leon	Christopher		D	WI05	2023	7/26/2023	8219872
	Leonard	Gerry W.	Jr.	C	RI01	2023	7/7/2023	10055212
	Lesko	Debbie		P	AZ08	2023	1/13/2023	20022221
	Lesko	Debbie		P	AZ08	2023	3/27/2023	20022623
Hon.	Levin	Andy		T	MI09	2023	4/28/2023	10050792
Hon.	Levin	Andy		X	MI09	2023	1/24/2023	30017749
	Lewallen	Leslie		X	WA03	2023	5/23/2023	30019023
	Liccione	John		C	FL13	2023	7/29/2023	10055396
	Lochner	Jill Andrea		C	NY21	2023	5/12/2023	10050910
Hon.	Lofgren	Zoe		P	CA18	2023	5/15/2023	20022637
Hon.	Lofgren	Zoe		P	CA18	2023	6/6/2023	20023083
Hon.	Long	Billy		T	MO07	2023	1/5/2023	8219325
	Lopez	Lesley		C	MD06	2023	7/3/2023	10055214
	Love	John Benard	III	C	TX06	2023	8/14/2023	10055113
	Love	John Benard	III	X	TX06	2023	6/21/2023	30019229
Hon.	Lowenthal	Alan S.		T	CA47	2023	4/19/2023	10050746
Hon.	Lowenthal	Alan S.		X	CA47	2023	1/12/2023	30017731
	Loyd	Eric Scott		D	TX27	2023	4/24/2023	8219479
	Loyd	Joshua		C	IL13	2023	4/21/2023	10052333
Hon.	Luria	Elaine		T	VA02	2023	2/2/2023	10050741
	Lutz	Mary Ann		X	CA31	2023	7/18/2023	30019281
Mrs.	Ly	Francine		C	TX24	2023	7/26/2023	10054643
Mrs.	Ly	Francine		X	TX24	2023	5/17/2023	30018958
Hon.	Lynch	Stephen F.		P	MA08	2023	5/3/2023	20020981
	Lyras	Louis George		C	OH06	2023	5/5/2023	10053125
	MacGuffie	Robert W.		C	CT04	2023	5/12/2023	10052358
	Maher	Patricia		D	NY04	2023	7/14/2023	8219849
	Majewski	JR		C	OH09	2023	5/15/2023	10054715
	Malamed	Zak		X	NY03	2023	6/9/2023	8219753
Hon.	Malinowski	Tom		T	NJ07	2023	2/6/2023	10050875
	Malki	Daniel		C	CA28	2023	3/29/2023	10051176
Hon.	Malliotakis	Nicole		P	NY11	2023	2/7/2023	8219352
Hon.	Malliotakis	Nicole		P	NY11	2023	3/23/2023	8219436
Hon.	Malliotakis	Nicole		P	NY11	2023	8/11/2023	8219904
Hon.	Malliotakis	Nicole		P	NY11	2023	8/11/2023	8219905
Hon.	Maloney	Carolyn B.		T	NY12	2023	2/1/2023	10050829
Hon.	Maloney	Sean Patrick		T	NY18	2023	5/31/2023	10050831
Hon.	Maloney	Sean Patrick		X	NY18	2023	1/26/2023	30017751
	Maloy	Celeste		C	UT02	2023	7/10/2023	10055234
Hon.	Mann	Tracey Robert		P	KS01	2023	5/26/2023	20022801
Hon.	Manning	Kathy		P	NC06	2023	1/10/2023	20022223
Hon.	Manning	Kathy		P	NC06	2023	4/11/2023	20022709
Hon.	Manning	Kathy		P	NC06	2023	5/19/2023	20022978
Hon.	Manning	Kathy		P	NC06	2023	8/2/2023	20023313
	Manuel	Mel Inari		C	LA01	2023	5/9/2023	10053437
Mr.	Markey	Michael Jay		C	MI03	2023	5/11/2023	10053744
	Marlinga	Carl J.		C	MI10	2023	6/13/2023	10055025
	Marter	James Thomas		C	IL14	2023	7/9/2023	10055246
	Martinez	J. Emilio		C	CA30	2023	8/16/2023	10055709
	Martinez	Tekesha		C	MD06	2023	8/8/2023	10055520
	Massey	Colleen Joan		C	GA02	2023	8/8/2023	10055525
	Matos	Sabina		C	RI01	2023	8/3/2023	10054765
	Matos	Sabina		X	RI01	2023	5/17/2023	30019018
	Matos	Sabina		X	RI01	2023	7/18/2023	30019341
	Matos	Sabina		X	RI01	2023	8/1/2023	30019365
Hon.	Matsui	Doris O.		P	CA07	2023	4/25/2023	20022771
Hon.	Matsui	Doris O.		P	CA07	2023	6/7/2023	20023060
	Mayfield	Darius		C	NJ12	2023	5/16/2023	10054792
	McBride	Sarah Elizabeth		C	DE00	2023	7/17/2023	10055319
Hon.	McCaul	Michael T.		P	TX10	2023	2/22/2023	8219384
Hon.	McCaul	Michael T.		P	TX10	2023	3/20/2023	8219432
Hon.	McCaul	Michael T.		P	TX10	2023	4/19/2023	8219469
Hon.	McCaul	Michael T.		P	TX10	2023	5/12/2023	8219522
Hon.	McCaul	Michael T.		P	TX10	2023	6/22/2023	8219799
Hon.	McCaul	Michael T.		P	TX10	2023	7/19/2023	8219845
Hon.	McCaul	Michael T.		P	TX10	2023	8/16/2023	8219921
	McClellan	Jennifer		C	VA04	2023	1/31/2023	10050813
	McClellan	Jennifer		X	VA04	2023	1/18/2023	8219329
Hon.	McClellan	Jennifer		P	VA04	2023	6/1/2023	20022895
	McConkey	Josh		C	NC13	2023	3/19/2023	10051105
	McDow	Daniel		C	FL08	2023	7/2/2023	10055151
	McDowell	Jan		C	TX32	2023	5/31/2023	10054940
Hon.	McGarvey	Morgan		P	KY03	2023	3/23/2023	20022526
Hon.	McGarvey	Morgan		P	KY03	2023	4/12/2023	20022656
Hon.	McKinley	David B.		T	WV01	2023	1/19/2023	10050740
	McLeod-Skinner	Jamie Eng		C	OR05	2023	8/9/2023	10055546
Hon.	McNerney	Jerry		T	CA09	2023	1/22/2023	10050789
	McQueen	Eldon Dan		C	TX00	2023	5/17/2023	10054818
	Melton	Ryan Michael Appleton		C	IA04	2023	7/21/2023	10055358
	Melvoin	Nick		C	CA30	2023	5/14/2023	10052718
Dr.	Mercado	O. Kent		C	IL11	2023	4/27/2023	10052590
Hon.	Meuser	Daniel		P	PA09	2023	3/30/2023	20022636
Hon.	Meuser	Daniel		P	PA09	2023	4/25/2023	20022791
Hon.	Meuser	Daniel		P	PA09	2023	6/3/2023	20023070
Hon.	Meuser	Daniel		P	PA09	2023	6/26/2023	20023212
	Miller	Brandon		C	GA07	2023	2/18/2023	10050934
Hon.	Miller	Carol Devine		P	WV01	2023	4/17/2023	20022751
Hon.	Miller	Carol Devine		P	WV03	2023	1/4/2023	20022224
Hon.	Miller	Max		G	OH07	2023	6/29/2023	8219818
Hon.	Miller	Max		P	OH07	2023	2/3/2023	8219356
Hon.	Miller	Max		P	OH07	2023	3/30/2023	8219442
Hon.	Miller	Max		P	OH07	2023	5/31/2023	8219743
Hon.	Miller	Max		P	OH07	2023	7/12/2023	20023296
	Montanez Berrios (Dmb)	Deliris		C	TX16	2023	7/14/2023	10054642
	Montanez Berrios (Dmb)	Deliris		X	TX16	2023	5/17/2023	30018952
	Montero	Maria		X	PA07	2023	8/1/2023	30019366
	Moore	Michael B.		C	SC01	2023	8/11/2023	10052863
	Moore	Michael B.		X	SC01	2023	5/9/2023	30018175
	Moore	Scotty		X	FL09	2023	5/17/2023	30018597
	Morales	Jesus Andy		C	CA20	2023	5/13/2023	10054296
Hon.	Moskowitz	Jared		P	FL23	2023	3/10/2023	20022533
Hon.	Moskowitz	Jared		P	FL23	2023	4/12/2023	20022682
Hon.	Moskowitz	Jared		P	FL23	2023	5/12/2023	20022887
Hon.	Moulton	Seth		P	MA06	2023	1/27/2023	20022261
Hon.	Moulton	Seth		P	MA06	2023	1/30/2023	20022343
Hon.	Moulton	Seth		P	MA06	2023	2/17/2023	20022451
Hon.	Moulton	Seth		P	MA06	2023	4/11/2023	20022611
Hon.	Moulton	Seth		P	MA06	2023	4/12/2023	20022724
Hon.	Moulton	Seth		P	MA06	2023	7/5/2023	20023219
Hon.	Mullin	Markwayne		E	OK02	2023	1/30/2023	8219375
Hon.	Murphy	Stephanie		T	FL07	2023	2/10/2023	10050784
Hon.	Murphy	Stephanie		X	FL07	2023	1/31/2023	30017755
	Murphy	William		C	NY03	2023	5/18/2023	10054829
Dr.	Nelson	James D.		C	PA17	2023	4/28/2023	10052675
Hon.	Newhouse	Dan		P	WA04	2023	5/26/2023	20023020
Hon.	Newman	Marie		T	IL03	2023	1/27/2023	10050812
	Nguyen	Kim		C	CA45	2023	5/9/2023	10050884
Hon.	Norton	Eleanor Holmes		P	DC00	2023	5/4/2023	20022858
Hon.	Norton	Eleanor Holmes		P	DC00	2023	7/11/2023	20023290
	Nouri	Preston		C	PA16	2023	8/11/2023	10053948
	Nouri	Preston		X	PA16	2023	5/17/2023	30018718
	Nytes	Aaron		C	WI03	2023	8/19/2023	10055678
	O'Donnell	John Robert		X	AZ06	2023	6/28/2023	8219809
Hon.	O'Halleran	Tom		T	AZ01	2023	3/2/2023	8219411
	Omoruyi	Kenneth Ehiosu		X	TX07	2023	8/9/2023	30019371
	O'Shea	John		C	TX12	2023	8/12/2023	10053705
	O'Shea	John		X	TX12	2023	5/17/2023	30018457
	Padora	John J.	Jr.	C	CO04	2023	5/15/2023	10051969
	Pai	Aditya		C	CA45	2023	5/16/2023	10054254
Hon.	Palazzo	Steven M.		T	MS04	2023	1/15/2023	10050778
Mr.	Parrott	Neil Conrad		C	MD06	2023	7/28/2023	10055231
Hon.	Paulina Luna	Anna		G	FL13	2023	6/1/2023	8219749
Hon.	Paulina Luna	Anna		X	FL13	2023	5/24/2023	8219607
Hon.	Pelosi	Nancy		P	CA11	2023	1/25/2023	20022320
Hon.	Pelosi	Nancy		P	CA11	2023	4/6/2023	20022664
Hon.	Pelosi	Nancy		P	CA11	2023	6/6/2023	20023080
Hon.	Pelosi	Nancy		P	CA11	2023	6/22/2023	20023192
Hon.	Pelosi	Nancy		P	CA12	2023	1/12/2023	20022260
Dr.	Pennie	Demetrick Tre Dr		C	TX03	2023	5/10/2023	10051106
Hon.	Perlmutter	Ed		T	CO07	2023	1/26/2023	10050787
Hon.	Peters	Scott H.		P	CA50	2023	2/13/2023	20022409
Hon.	Peters	Scott H.		P	CA50	2023	3/28/2023	20022633
Hon.	Peters	Scott H.		P	CA50	2023	4/13/2023	20022690
Hon.	Peters	Scott H.		P	CA50	2023	5/10/2023	20022900
Hon.	Peters	Scott H.		P	CA50	2023	6/13/2023	20023111
Hon.	Peters	Scott H.		P	CA50	2023	7/14/2023	20023277
Hon.	Peters	Scott H.		P	CA50	2023	8/12/2023	20023499
	Peterson	Lynn		C	OR05	2023	7/16/2023	10055262
Hon.	Pettersen	Brittany Louise		X	CO07	2023	5/10/2023	8219543
	Pham	Jimmy D.		C	CA45	2023	5/15/2023	10054601
Hon.	Phillips	Dean		B	MN03	2023	2/13/2023	8219364
Hon.	Phillips	Dean		B	MN03	2023	5/2/2023	8219488
Hon.	Phillips	Dean		B	MN03	2023	5/19/2023	8219586
Hon.	Phillips	Dean		B	MN03	2023	5/19/2023	8219587
Hon.	Phillips	Dean		B	MN03	2023	7/28/2023	8219868
	Piccinini	Katherine		D	CA10	2023	8/7/2023	40003513
	Portantino	Anthony		C	CA30	2023	4/26/2023	10051126
Hon.	Price	David E.		A	NC04	2023	2/23/2023	10050955
Hon.	Price	David E.		T	NC04	2023	2/22/2023	10050824
Hon.	Price	David E.		X	NC04	2023	1/24/2023	30017750
Mrs.	Quezada	Ana B.		A	RI01	2023	6/6/2023	10054999
Mrs.	Quezada	Ana B.		C	RI01	2023	5/31/2023	10054953
Hon.	Ramirez	Delia		X	IL03	2023	5/24/2023	8219622
	Rashid	Qasim		C	IL11	2023	8/2/2023	10055436
	Ratevosian	Jirair		C	CA30	2023	6/7/2023	10055002
	Recile	Rudy		C	CA08	2023	5/4/2023	10052287
Dr.	Reddy	Prasanth		X	KS03	2023	8/17/2023	30019383
	Regunberg	Aaron		C	RI01	2023	5/15/2023	10052861
Hon.	Rice	Kathleen		T	NY04	2023	1/30/2023	10050737
Hon.	Rice	Tom		T	SC07	2023	1/19/2023	10050802
	Riebe	Kathleen		X	UT02	2023	7/12/2023	8219829
	Riedel	Craig		A	OH09	2023	7/10/2023	10055256
	Riedel	Craig		C	OH09	2023	5/10/2023	10051993
	Riley	Josh		C	NY19	2023	8/13/2023	10052103
	Riley	Josh		X	NY19	2023	4/24/2023	30017990
	Riley	Paul		C	VA05	2023	6/11/2023	10055026
Mr.	Rios	Angel Anthony		C	MS03	2023	7/12/2023	10055278
	Roca	Mariela		C	MD06	2023	8/13/2023	10054472
	Roca	Mariela		X	MD06	2023	5/17/2023	30018873
	Roca	Mariela		X	MD06	2023	7/18/2023	30019348
Hon.	Rodgers	Cathy McMorris		P	WA05	2023	8/11/2023	20023504
Hon.	Rogers	Harold Dallas		P	KY05	2023	2/8/2023	8219362
Hon.	Rogers	Harold Dallas		P	KY05	2023	3/9/2023	8219422
Hon.	Rogers	Harold Dallas		P	KY05	2023	4/6/2023	8219447
Hon.	Rogers	Harold Dallas		P	KY05	2023	5/11/2023	8219525
Hon.	Rogers	Harold Dallas		P	KY05	2023	6/9/2023	8219748
Hon.	Rogers	Harold Dallas		P	KY05	2023	7/19/2023	8219854
Hon.	Rogers	Harold Dallas		P	KY05	2023	8/17/2023	8219922
	Rollins	Will		X	CA41	2023	6/6/2023	30019034
Hon.	Ross	Deborah		P	NC02	2023	2/13/2023	20022421
Hon.	Ross	Deborah		P	NC02	2023	4/14/2023	20022738
Hon.	Ross	Deborah		P	NC02	2023	5/14/2023	20022808
	Roth	David		X	ID02	2023	6/8/2023	30019174
Hon.	Rouda	Harley E.	Jr	W	CA47	2023	4/17/2023	7898
	Royals	Tom		X	MD06	2023	8/17/2023	30019381
Hon.	Roybal-Allard	Lucille		T	CA40	2023	3/28/2023	10050853
Hon.	Roybal-Allard	Lucille		X	CA40	2023	2/1/2023	30017761
	Rubin	Joel Martin		X	MD06	2023	8/17/2023	30019375
	Runkel	Cheryl Ann		D	WI07	2023	5/22/2023	8219735
	Runkel	Cheryl Ann		X	WI07	2023	5/23/2023	30019030
Hon.	Rush	Bobby L.		T	IL01	2023	2/9/2023	10050887
	Russ	David Honorable		C	OR06	2023	4/30/2023	10051024
Hon.	Rutherford	John		P	FL05	2023	5/25/2023	20023026
Hon.	Rutherford	John		P	FL05	2023	8/2/2023	20023426
	Sabatini	Anthony		A	FL11	2023	5/15/2023	10054677
	Sabatini	Anthony		C	FL11	2023	5/15/2023	10054640
Hon.	Salazar	Maria Elvira		P	FL27	2023	1/15/2023	20022272
Hon.	Salazar	Maria Elvira		P	FL27	2023	2/15/2023	20022414
Hon.	Salazar	Maria Elvira		P	FL27	2023	3/20/2023	20022596
Hon.	Salazar	Maria Elvira		P	FL27	2023	4/25/2023	20022756
Hon.	Salazar	Maria Elvira		P	FL27	2023	5/31/2023	20023045
Hon.	Salazar	Maria Elvira		P	FL27	2023	6/13/2023	20023146
	Salerno	Joe		X	NJ02	2023	7/24/2023	30019354
Hon.	San Nicolas	Michael Fq		T	GU00	2023	5/3/2023	10050846
Hon.	San Nicolas	Michael Fq		X	GU00	2023	1/30/2023	30017754
	Sanchez	Tim		C	CA12	2023	7/16/2023	10055316
	Sanchez	Tim		X	CA12	2023	5/24/2023	8219627
Hon.	Sarbanes	John P.		P	MD03	2023	5/10/2023	8219524
	Savage	Ben		C	CA30	2023	5/11/2023	10052771
	Sawchuk	Eric Richard		D	CA30	2023	5/17/2023	40003492
	Sawchuk	Eric Richard		X	CA30	2023	5/23/2023	30019024
Hon.	Scanlon	Mary Gay		P	PA05	2023	6/5/2023	20023019
Hon.	Schneider	Bradley S.		G	IL10	2023	1/27/2023	8219344
Hon.	Schneider	Bradley S.		P	IL10	2023	5/2/2023	20022745
Hon.	Schneider	Bradley S.		P	IL10	2023	7/22/2023	20023178
Hon.	Scholten	Hillary		X	MI03	2023	5/24/2023	8219630
Hon.	Schrader	Kurt		T	OR05	2023	3/28/2023	8219440
Hon.	Schrader	Kurt		X	OR05	2023	1/31/2023	8219347
Hon.	Scott	Austin		P	GA08	2023	1/23/2023	20022312
	Semenenko	Max		C	CA07	2023	5/15/2023	10054753
Hon.	Sempolinski	Joseph		T	NY23	2023	2/1/2023	10050851
Hon.	Sessions	Pete		P	TX17	2023	1/2/2023	20022203
Hon.	Sessions	Pete		P	TX17	2023	1/17/2023	20022292
Hon.	Sessions	Pete		P	TX17	2023	6/6/2023	20023094
Hon.	Sessions	Pete		P	TX17	2023	6/23/2023	20023198
Hon.	Sessions	Pete		P	TX17	2023	6/26/2023	20023211
Hon.	Sessions	Pete		P	TX17	2023	7/15/2023	20023319
Hon.	Sessions	Pete		P	TX17	2023	7/27/2023	20023360
Hon.	Sessions	Pete		P	TX17	2023	8/17/2023	20023399
Dr.	Shah	Amish		C	AZ01	2023	8/13/2023	10054411
Dr.	Shah	Amish		X	AZ01	2023	5/17/2023	30018846
	Sheridan	Timothy J.		A	CA41	2023	8/11/2023	10055618
	Sheridan	Timothy J.		C	CA41	2023	8/11/2023	10053485
	Sheridan	Timothy J.		X	CA41	2023	5/17/2023	30018640
	Sheridan	Timothy J.		X	CA41	2023	7/18/2023	30019323
Hon.	Sherrill	Mikie		P	NJ11	2023	3/3/2023	20022508
	Sheth	Nirav		C	WA08	2023	7/26/2023	10055395
	Shyne	Sepi		X	CA30	2023	5/24/2023	8219632
	Sigala-Rosario	Angelina		C	CA13	2023	1/30/2023	10050845
	Simitian	S. Joseph		C	CA16	2023	5/3/2023	8219498
	Simon	Lateefah		C	CA12	2023	8/4/2023	10054659
	Simon	Lateefah		X	CA12	2023	5/17/2023	30018962
	Simon	Lateefah		X	CA12	2023	7/18/2023	30019301
Hon.	Simpson	Michael K.		P	ID02	2023	5/12/2023	20021081
Hon.	Sires	Albio		T	NJ08	2023	2/2/2023	8219349
Hon.	Smith	Adrian		P	NE03	2023	5/23/2023	20023004
Hon.	Smith	Adrian		P	NE03	2023	7/26/2023	20023381
	Smith	R. J.		D	WV02	2023	7/12/2023	40003505
	Smith	Sandy		C	NC01	2023	8/15/2023	10055609
	Sonza	Orlando		X	OH01	2023	8/9/2023	30019372
Hon.	Spanberger	Abigail		P	VA07	2023	3/3/2023	20022505
Hon.	Spartz	Victoria		P	IN05	2023	1/12/2023	20022269
Hon.	Spartz	Victoria		P	IN05	2023	4/30/2023	20022813
Hon.	Spartz	Victoria		P	IN05	2023	5/10/2023	20022905
Hon.	Spartz	Victoria		P	IN05	2023	5/10/2023	20022906
	Speaker	James Paul		D	NY26	2023	8/1/2023	40003511
Hon.	Speier	Jackie		T	CA14	2023	2/2/2023	10050818
Hon.	Steube	Greg		P	FL17	2023	3/15/2023	20022574
Hon.	Steube	Greg		P	FL17	2023	8/9/2023	20023452
	Stutzman	Marlin		C	IN03	2023	8/15/2023	10052993
	Stutzman	Marlin		X	IN03	2023	5/23/2023	30019029
	Stutzman	Marlin		X	IN03	2023	6/21/2023	30019243
Hon.	Suozzi	Thomas		T	NY03	2023	5/3/2023	10050848
Hon.	Suozzi	Thomas		X	NY03	2023	1/31/2023	30017756
Mr.	Swain	Joseph Milford		C	KS02	2023	5/20/2023	10054886
	Swartz	Jessica		X	MI04	2023	8/9/2023	8219884
	Tandon	Ritesh		C	CA17	2023	2/22/2023	10050951
Hon.	Taylor	Nicholas V.		T	TX03	2023	2/2/2023	10050834
	Tedder	Elizabeth		C	AL05	2023	8/3/2023	10055476
Hon.	Thanedar	Shri		P	MI13	2023	2/9/2023	20022380
Hon.	Thanedar	Shri		X	MI13	2023	5/24/2023	8219638
Dr.	Thiam	Brenda J.		C	MD06	2023	7/13/2023	10055294
	Thomas	Kevin		X	NY04	2023	8/9/2023	30019369
	Tranel	Monica		C	MT01	2023	8/10/2023	10055589
Hon.	Trone	David		P	MD06	2023	3/20/2023	20021261
	Ukropina	Max		C	CA47	2023	8/13/2023	10054690
	Ukropina	Max		X	CA47	2023	5/17/2023	30018984
Hon.	Upton	Fred		T	MI06	2023	5/4/2023	8219489
Hon.	Upton	Fred		X	MI06	2023	1/31/2023	8219345
	Valencia Avalos	Viktor J.		C	TX33	2023	5/5/2023	10053201
	Valimont	Gay		C	FL01	2023	8/18/2023	10055712
	Vallejo	Michelle		C	TX15	2023	6/15/2023	10055132
	Vargas	Anthony 'Tony'		X	NE02	2023	8/9/2023	8219885
Hon.	Vasquez	Gabriel		X	NM02	2023	5/24/2023	8219646
Hon.	Vasquez	Gabriel		X	NM02	2023	7/12/2023	8219830
	Vecchio	Philip		C	PA14	2023	7/18/2023	10055285
	Vogel	Joseph		C	MD06	2023	7/24/2023	10055378
	Von Canon	Fred		X	NC01	2023	7/12/2023	30019268
Hon.	Wagner	Ann		P	MO02	2023	3/15/2023	8219425
Hon.	Wagner	Ann		P	MO02	2023	4/21/2023	8219470
Hon.	Wagner	Ann		P	MO02	2023	7/6/2023	8219814
Ms.	Washburn	Amy Irene		C	WI06	2023	7/20/2023	10055352
Hon.	Wasserman Schultz	Debbie		P	FL25	2023	2/20/2023	20022454
Hon.	Wasserman Schultz	Debbie		P	FL25	2023	7/11/2023	20023283
	Weiss	Joanna		C	CA47	2023	8/13/2023	10052848
	Weiss	Joanna		X	CA47	2023	5/17/2023	30018800
	Whalen	Eric		C	IN03	2023	7/15/2023	10055017
	Whalen	Eric		X	IN03	2023	6/21/2023	30019241
	Wheeler	Gregory		C	OH13	2023	1/6/2023	10050729
	Whitesides	George		C	CA27	2023	8/15/2023	8219912
	Whitesides	George		X	CA27	2023	3/10/2023	8219429
	Wilczynski	Daniel Vincent		C	OH09	2023	4/30/2023	10052230
	Wildes	Michael		C	NJ05	2023	5/3/2023	8219497
Dr.	Williams	Brian		X	TX32	2023	6/21/2023	8219798
	Williams	Lily Tang		C	NH02	2023	6/19/2023	10055018
	Williamson	W. John		W	AZ01	2023	8/9/2023	7905
	Withrow	Adam Joseph		D	CO03	2023	8/8/2023	40003514
Hon.	Wittman	Robert J.		P	VA01	2023	1/5/2023	20022227
Hon.	Wittman	Robert J.		P	VA01	2023	2/15/2023	20022437
Hon.	Wittman	Robert J.		P	VA01	2023	3/5/2023	20022513
Hon.	Wittman	Robert J.		P	VA01	2023	5/7/2023	20022746
Hon.	Wittman	Robert J.		P	VA01	2023	6/9/2023	20023110
Hon.	Wittman	Robert J.		P	VA01	2023	8/13/2023	20023474
	Wolfe	Geoffrey		W	CA32	2023		8219596
	Woody	Elgin	IV	C	KS02	2023	5/9/2023	10053518
	Wright	Glenn J.		C	UT03	2023	3/3/2023	10051009
Hon.	Yakym	Rudy	III	P	IN02	2023	2/3/2023	20022362
Hon.	Yakym	Rudy	III	P	IN02	2023	5/15/2023	20022969
Hon.	Yakym	Rudy	III	P	IN02	2023	6/16/2023	20023174
Hon.	Yakym	Rudy	III	P	IN02	2023	7/9/2023	20023267
Hon.	Yakym	Rudy	III	P	IN02	2023	8/10/2023	20023494
Hon.	Yarmuth	John A.		T	KY03	2023	3/20/2023	10051061
Hon.	Yarmuth	John A.		X	KY03	2023	2/13/2023	8219373
	Young	Diane		C	MI10	2023	8/12/2023	10055379
	Young	Diane		X	MI10	2023	5/10/2023	8219531
	Young	Eugene Robert	Jr.	C	DE00	2023	8/20/2023	10055537
	Zay	Andrew R.		C	IN03	2023	8/13/2023	10051018
	Zay	Andrew R.		X	IN03	2023	5/24/2023	8219659
Hon.	Zeldin	Lee Michael		T	NY01	2023	2/1/2023	10050852
