#,Time,Type,Order,Size,Price,S / L,T / P,Profit,Balance
879,2023.06.08 09:52,sell,440,0.04,33649.52,33716.82,33602.41,188,7050.26
880,2023.06.08 16:11,t/p,440,0.04,33602.41,33716.82,33602.41,188.24,7238.5
881,2023.06.08 16:14,buy,441,0.04,33609.68,33542.46,33656.73,188.24,7238.5
882,2023.06.08 16:29,t/p,441,0.04,33656.73,33542.46,33656.73,188,7426.5
883,2023.06.08 16:30,sell,442,0.04,33655.64,33722.95,33608.52,188,7426.5
884,2023.06.08 17:15,s/l,442,0.04,33722.95,33722.95,33608.52,-269.44,7157.06
885,2023.06.08 17:20,sell,443,0.04,33720.34,33787.78,33673.13,-269.44,7157.06
886,2023.06.08 19:26,s/l,443,0.04,33787.78,33787.78,33673.13,-269.96,6887.1
887,2023.06.08 19:30,sell,444,0.04,33812.02,33879.64,33764.68,-269.96,6887.1
888,2023.06.09 09:05,t/p,444,0.04,33764.68,33879.64,33764.68,179.03,7066.13
889,2023.06.09 09:10,buy,445,0.04,33765,33697.47,33812.27,179.03,7066.13
890,2023.06.09 16:30,t/p,445,0.04,33812.27,33697.47,33812.27,188.88,7255.01
891,2023.06.09 16:30,buy,446,0.04,33812.69,33745.06,33860.03,188.88,7255.01
892,2023.06.09 16:40,t/p,446,0.04,33860.03,33745.06,33860.03,189.16,7444.17
893,2023.06.09 16:41,sell,447,0.04,33839.05,33906.73,33791.68,189.16,7444.17
894,2023.06.09 17:02,s/l,447,0.04,33906.73,33906.73,33791.68,-270.92,7173.25
895,2023.06.09 17:05,sell,448,0.04,33912.05,33979.87,33864.57,-270.92,7173.25
896,2023.06.09 18:25,t/p,448,0.04,33864.57,33979.87,33864.57,189.72,7362.97
897,2023.06.09 18:35,buy,449,0.04,33829.29,33761.63,33876.65,189.72,7362.97
898,2023.06.09 20:41,t/p,449,0.04,33876.65,33761.63,33876.65,189.24,7552.21
899,2023.06.09 20:45,sell,450,0.04,33878.72,33946.48,33831.29,189.24,7552.21
900,2023.06.12 10:31,s/l,450,0.04,33946.48,33946.48,33831.29,-301.63,7250.58
901,2023.06.12 10:31,buy,451,0.04,33946.54,33878.65,33994.07,-301.63,7250.58
902,2023.06.12 13:23,s/l,451,0.04,33878.65,33878.65,33994.07,-271.76,6978.82
903,2023.06.12 13:25,buy,452,0.04,33883.41,33815.64,33930.85,-271.76,6978.82
904,2023.06.12 14:31,t/p,452,0.04,33930.85,33815.64,33930.85,189.56,7168.38
905,2023.06.12 14:35,sell,453,0.04,33927.43,33995.28,33879.93,189.56,7168.38
906,2023.06.12 16:40,s/l,453,0.04,33995.28,33995.28,33879.93,-271.6,6896.78
907,2023.06.12 16:41,sell,454,0.04,33993.52,34061.51,33945.93,-271.6,6896.78
908,2023.06.12 16:44,t/p,454,0.04,33945.93,34061.51,33945.93,190.16,7086.94
909,2023.06.12 16:44,sell,455,0.04,33944.8,34012.69,33897.28,190.16,7086.94
910,2023.06.12 17:36,t/p,455,0.04,33897.28,34012.69,33897.28,189.88,7276.82
911,2023.06.12 17:40,buy,456,0.04,33881.63,33813.87,33929.06,189.88,7276.82
912,2023.06.12 18:35,t/p,456,0.04,33929.06,33813.87,33929.06,189.52,7466.34
913,2023.06.12 18:35,sell,457,0.04,33926.38,33994.23,33878.88,189.52,7466.34
914,2023.06.12 20:01,s/l,457,0.04,33994.23,33994.23,33878.88,-271.6,7194.74
915,2023.06.12 20:05,sell,458,0.04,33989.64,34057.62,33942.05,-271.6,7194.74
916,2023.06.12 21:18,t/p,458,0.04,33942.05,34057.62,33942.05,190.16,7384.9
917,2023.06.13 07:00,sell,459,0.04,34102.75,34170.96,34055.01,190.16,7384.9
918,2023.06.13 13:24,t/p,459,0.04,34055.01,34170.96,34055.01,190.76,7575.66
919,2023.06.13 13:25,buy,460,0.04,34057.27,33989.16,34104.95,190.76,7575.66
920,2023.06.13 15:30,t/p,460,0.04,34104.95,33989.16,34104.95,190.52,7766.18
921,2023.06.13 15:33,sell,461,0.04,34076.61,34144.76,34028.9,190.52,7766.18
922,2023.06.13 15:56,s/l,461,0.04,34144.76,34144.76,34028.9,-272.8,7493.38
923,2023.06.13 16:00,sell,462,0.04,34188.97,34257.35,34141.11,-272.8,7493.38
924,2023.06.13 16:29,t/p,462,0.04,34141.11,34257.35,34141.11,191.24,7684.62
925,2023.06.13 16:30,buy,463,0.04,34125.66,34057.41,34173.44,191.24,7684.62
926,2023.06.13 16:35,t/p,463,0.04,34173.44,34057.41,34173.44,190.92,7875.54
927,2023.06.13 16:40,sell,464,0.04,34258.43,34326.95,34210.47,190.92,7875.54
928,2023.06.13 16:58,t/p,464,0.04,34210.47,34326.95,34210.47,191.64,8067.18
929,2023.06.13 17:00,buy,465,0.04,34225.29,34156.84,34273.21,191.64,8067.18
930,2023.06.13 17:13,s/l,465,0.04,34156.84,34156.84,34273.21,-274,7793.18
931,2023.06.13 17:14,buy,466,0.04,34187.54,34119.16,34235.4,-274,7793.18
932,2023.06.13 17:45,t/p,466,0.04,34235.4,34119.16,34235.4,191.24,7984.42
933,2023.06.13 17:50,sell,467,0.04,34236.05,34304.52,34188.12,191.24,7984.42
934,2023.06.13 17:59,t/p,467,0.04,34188.12,34304.52,34188.12,191.52,8175.94
935,2023.06.13 18:00,buy,468,0.04,34197.4,34129.01,34245.28,191.52,8175.94
936,2023.06.13 18:13,t/p,468,0.04,34245.28,34129.01,34245.28,191.32,8367.26
937,2023.06.13 18:15,sell,469,0.04,34251.88,34320.38,34203.93,191.32,8367.26
938,2023.06.13 18:33,t/p,469,0.04,34203.93,34320.38,34203.93,191.6,8558.86
939,2023.06.13 18:35,buy,470,0.04,34201.81,34133.41,34249.69,191.6,8558.86
940,2023.06.13 19:23,t/p,470,0.04,34249.69,34133.41,34249.69,191.32,8750.18
941,2023.06.13 19:25,sell,471,0.04,34254.67,34323.18,34206.71,191.32,8750.18
942,2023.06.13 21:10,t/p,471,0.04,34206.71,34323.18,34206.71,191.64,8941.82
943,2023.06.14 07:15,buy,472,0.04,34121.68,34053.44,34169.45,191.64,8941.82
944,2023.06.14 10:16,t/p,472,0.04,34169.45,34053.44,34169.45,190.88,9132.7
945,2023.06.14 10:20,sell,473,0.04,34188.07,34256.45,34140.21,190.88,9132.7
946,2023.06.14 14:37,t/p,473,0.04,34140.21,34256.45,34140.21,191.24,9323.94
947,2023.06.14 14:40,buy,474,0.04,34136.47,34068.2,34184.26,191.24,9323.94
948,2023.06.14 16:30,s/l,474,0.04,34068.2,34068.2,34184.26,-273.28,9050.66
949,2023.06.14 16:33,buy,475,0.04,34078.43,34010.27,34126.14,-273.28,9050.66
950,2023.06.14 17:06,t/p,475,0.04,34126.14,34010.27,34126.14,190.64,9241.3
951,2023.06.14 17:08,sell,476,0.04,34112.31,34180.53,34064.55,190.64,9241.3
952,2023.06.14 17:19,t/p,476,0.04,34064.55,34180.53,34064.55,190.84,9432.14
953,2023.06.14 17:20,buy,477,0.04,34068.65,34000.51,34116.35,190.84,9432.14
954,2023.06.14 18:14,t/p,477,0.04,34116.35,34000.51,34116.35,190.6,9622.74
955,2023.06.14 18:20,sell,478,0.04,34132.85,34201.12,34085.06,190.6,9622.74
956,2023.06.14 19:04,t/p,478,0.04,34085.06,34201.12,34085.06,190.96,9813.7
957,2023.06.14 19:05,buy,479,0.04,34090.88,34022.7,34138.61,190.96,9813.7
958,2023.06.14 21:00,s/l,479,0.04,34022.7,34022.7,34138.61,-272.92,9540.78
959,2023.06.15 07:00,sell,480,0.04,33951.7,34019.6,33904.17,-272.92,9540.78
960,2023.06.15 10:02,t/p,480,0.04,33904.17,34019.6,33904.17,189.92,9730.7
961,2023.06.15 10:05,buy,481,0.04,33901.31,33833.51,33948.77,189.92,9730.7
962,2023.06.15 11:04,t/p,481,0.04,33948.77,33833.51,33948.77,189.64,9920.34
963,2023.06.15 11:05,sell,482,0.04,33947.49,34015.38,33899.96,189.64,9920.34
964,2023.06.15 13:32,t/p,482,0.04,33899.96,34015.38,33899.96,189.92,10110.26
965,2023.06.15 13:35,buy,483,0.04,33901.58,33833.78,33949.04,189.92,10110.26
966,2023.06.15 16:05,t/p,483,0.04,33949.04,33833.78,33949.04,189.64,10299.9
967,2023.06.15 16:06,sell,484,0.04,33943.46,34011.35,33895.94,189.64,10299.9
968,2023.06.15 16:37,s/l,484,0.04,34011.35,34011.35,33895.94,-271.76,10028.14
969,2023.06.15 16:40,sell,485,0.04,34021.83,34089.87,33974.2,-271.76,10028.14
970,2023.06.15 16:48,s/l,485,0.04,34089.87,34089.87,33974.2,-272.36,9755.78
971,2023.06.15 16:50,sell,486,0.04,34095.39,34163.58,34047.66,-272.36,9755.78
972,2023.06.15 17:00,s/l,486,0.04,34163.58,34163.58,34047.66,-272.96,9482.82
973,2023.06.15 17:05,sell,487,0.04,34179.84,34248.2,34131.99,-272.96,9482.82
974,2023.06.15 18:00,s/l,487,0.04,34248.2,34248.2,34131.99,-273.64,9209.18
975,2023.06.15 18:05,sell,488,0.04,34259.89,34328.41,34211.93,-273.64,9209.18
976,2023.06.15 18:17,s/l,488,0.04,34328.41,34328.41,34211.93,-274.28,8934.9
977,2023.06.15 18:20,sell,489,0.04,34317.46,34386.09,34269.42,-274.28,8934.9
978,2023.06.15 19:38,s/l,489,0.04,34386.09,34386.09,34269.42,-274.72,8660.18
979,2023.06.15 19:38,buy,490,0.04,34386.27,34317.5,34434.41,-274.72,8660.18
980,2023.06.15 20:17,s/l,490,0.04,34317.5,34317.5,34434.41,-275.28,8384.9
981,2023.06.15 20:19,buy,491,0.04,34322.59,34253.94,34370.64,-275.28,8384.9
982,2023.06.15 20:45,t/p,491,0.04,34370.64,34253.94,34370.64,192,8576.9
983,2023.06.15 20:50,sell,492,0.04,34377.02,34445.77,34328.89,192,8576.9
984,2023.06.15 21:42,s/l,492,0.04,34445.77,34445.77,34328.89,-275.2,8301.7
985,2023.06.16 07:00,sell,493,0.04,34391.72,34460.5,34343.57,-275.2,8301.7
986,2023.06.16 15:36,s/l,493,0.04,34460.5,34460.5,34343.57,-275.32,8026.38
987,2023.06.16 15:40,sell,494,0.04,34455.68,34524.59,34407.44,-275.32,8026.38
988,2023.06.16 16:25,s/l,494,0.04,34524.59,34524.59,34407.44,-275.84,7750.54
989,2023.06.16 16:25,sell,495,0.04,34524.84,34593.89,34476.51,-275.84,7750.54
990,2023.06.16 16:37,t/p,495,0.04,34476.51,34593.89,34476.51,193.12,7943.66
991,2023.06.16 16:37,sell,496,0.04,34475.99,34544.94,34427.72,193.12,7943.66
992,2023.06.16 16:46,t/p,496,0.04,34427.72,34544.94,34427.72,192.88,8136.54
993,2023.06.16 16:50,buy,497,0.04,34433.55,34364.68,34481.76,192.88,8136.54
994,2023.06.16 17:00,t/p,497,0.04,34481.76,34364.68,34481.76,192.64,8329.18
995,2023.06.16 17:01,sell,498,0.04,34458.4,34527.32,34410.16,192.64,8329.18
996,2023.06.16 17:29,s/l,498,0.04,34527.32,34527.32,34410.16,-275.88,8053.3
997,2023.06.16 17:30,sell,499,0.04,34524.63,34593.68,34476.3,-275.88,8053.3
998,2023.06.16 17:37,t/p,499,0.04,34476.3,34593.68,34476.3,193.12,8246.42
999,2023.06.16 17:45,buy,500,0.04,34423.39,34354.54,34471.58,193.12,8246.42
1000,2023.06.16 19:49,t/p,500,0.04,34471.58,34354.54,34471.58,192.56,8438.98
1001,2023.06.16 19:50,sell,501,0.04,34469.73,34538.67,34421.47,192.56,8438.98
1002,2023.06.16 20:38,t/p,501,0.04,34421.47,34538.67,34421.47,192.84,8631.82
1003,2023.06.16 20:40,buy,502,0.04,34429.93,34361.07,34478.13,192.84,8631.82
1004,2023.06.16 21:59,s/l,502,0.04,34361.07,34361.07,34478.13,-275.64,8356.18
1005,2023.06.19 07:07,buy,503,0.04,34235.95,34167.48,34283.88,-275.64,8356.18
1006,2023.06.19 10:27,t/p,503,0.04,34283.88,34167.48,34283.88,191.52,8547.7
1007,2023.06.19 10:30,sell,504,0.04,34285.43,34354,34237.43,191.52,8547.7
1008,2023.06.19 16:30,t/p,504,0.04,34237.43,34354,34237.43,191.8,8739.5
1009,2023.06.19 16:40,buy,505,0.04,34209.34,34140.92,34257.23,191.8,8739.5
1010,2023.06.20 10:02,s/l,505,0.04,34140.92,34140.92,34257.23,-282.61,8456.89
1011,2023.06.20 10:05,buy,506,0.04,34148.37,34080.07,34196.18,-282.61,8456.89
1012,2023.06.20 10:24,t/p,506,0.04,34196.18,34080.07,34196.18,191.04,8647.93
1013,2023.06.20 10:25,sell,507,0.04,34195.53,34263.92,34147.66,191.04,8647.93
1014,2023.06.20 16:29,t/p,507,0.04,34147.66,34263.92,34147.66,191.28,8839.21
1015,2023.06.20 16:33,buy,508,0.04,34141.02,34072.74,34188.82,191.28,8839.21
1016,2023.06.20 16:42,s/l,508,0.04,34072.74,34072.74,34188.82,-273.32,8565.89
1017,2023.06.20 16:45,buy,509,0.04,34115.75,34047.52,34163.51,-273.32,8565.89
1018,2023.06.20 17:05,s/l,509,0.04,34047.52,34047.52,34163.51,-273.12,8292.77
1019,2023.06.20 17:07,buy,510,0.04,34070.07,34001.93,34117.77,-273.12,8292.77
1020,2023.06.20 17:19,s/l,510,0.04,34001.93,34001.93,34117.77,-272.76,8020.01
1021,2023.06.20 17:25,buy,511,0.04,33951.43,33883.53,33998.96,-272.76,8020.01
1022,2023.06.20 18:00,t/p,511,0.04,33998.96,33883.53,33998.96,189.92,8209.93
1023,2023.06.20 18:05,sell,512,0.04,34006.61,34074.62,33959,189.92,8209.93
1024,2023.06.20 19:35,s/l,512,0.04,34074.62,34074.62,33959,-272.24,7937.69
1025,2023.06.20 19:45,sell,513,0.04,34104.86,34173.07,34057.11,-272.24,7937.69
1026,2023.06.20 22:33,t/p,513,0.04,34057.11,34173.07,34057.11,190.8,8128.49
1027,2023.06.21 07:05,sell,514,0.04,34063.09,34131.22,34015.4,190.8,8128.49
1028,2023.06.21 09:10,t/p,514,0.04,34015.4,34131.22,34015.4,190.56,8319.05
1029,2023.06.21 09:12,buy,515,0.04,34025.61,33957.56,34073.25,190.56,8319.05
1030,2023.06.21 12:46,t/p,515,0.04,34073.25,33957.56,34073.25,190.36,8509.41
1031,2023.06.21 12:50,sell,516,0.04,34068.73,34136.87,34021.03,190.36,8509.41
1032,2023.06.21 15:15,t/p,516,0.04,34021.03,34136.87,34021.03,190.6,8700.01
1033,2023.06.21 15:20,buy,517,0.04,34016.71,33948.68,34064.33,190.6,8700.01
1034,2023.06.21 16:30,s/l,517,0.04,33948.68,33948.68,34064.33,-272.32,8427.69
1035,2023.06.21 16:35,buy,518,0.04,33914.27,33846.44,33961.75,-272.32,8427.69
1036,2023.06.21 17:15,t/p,518,0.04,33961.75,33846.44,33961.75,189.72,8617.41
1037,2023.06.21 17:20,sell,519,0.04,33964.32,34032.25,33916.77,189.72,8617.41
1038,2023.06.21 17:59,s/l,519,0.04,34032.25,34032.25,33916.77,-271.92,8345.49
1039,2023.06.21 18:04,sell,520,0.04,34026.5,34094.55,33978.86,-271.92,8345.49
1040,2023.06.21 19:17,s/l,520,0.04,34094.55,34094.55,33978.86,-272.4,8073.09
1041,2023.06.21 19:20,sell,521,0.04,34068.32,34136.46,34020.62,-272.4,8073.09
1042,2023.06.21 19:49,t/p,521,0.04,34020.62,34136.46,34020.62,190.6,8263.69
1043,2023.06.21 19:50,buy,522,0.04,34024.68,33956.63,34072.31,190.6,8263.69
1044,2023.06.21 21:23,t/p,522,0.04,34072.31,33956.63,34072.31,190.32,8454.01
1045,2023.06.22 07:10,buy,523,0.04,33937.07,33869.2,33984.58,190.32,8454.01
1046,2023.06.22 09:13,s/l,523,0.04,33869.2,33869.2,33984.58,-271.68,8182.33
1047,2023.06.22 09:15,buy,524,0.04,33875.99,33808.24,33923.42,-271.68,8182.33
1048,2023.06.22 16:51,t/p,524,0.04,33923.42,33808.24,33923.42,189.52,8371.85
1049,2023.06.22 16:55,sell,525,0.04,33926.14,33993.99,33878.64,189.52,8371.85
1050,2023.06.22 17:12,s/l,525,0.04,33993.99,33993.99,33878.64,-271.6,8100.25
1051,2023.06.22 17:15,sell,526,0.04,33994.62,34062.61,33947.03,-271.6,8100.25
1052,2023.06.22 17:24,t/p,526,0.04,33947.03,34062.61,33947.03,190.16,8290.41
1053,2023.06.22 17:25,buy,527,0.04,33955.74,33887.83,34003.28,190.16,8290.41
1054,2023.06.22 17:41,s/l,527,0.04,33887.83,33887.83,34003.28,-271.84,8018.57
1055,2023.06.22 17:45,buy,528,0.04,33876.48,33808.73,33923.91,-271.84,8018.57
1056,2023.06.22 18:37,t/p,528,0.04,33923.91,33808.73,33923.91,189.52,8208.09
1057,2023.06.22 18:45,sell,529,0.04,33939.91,34007.79,33892.39,189.52,8208.09
1058,2023.06.22 19:02,t/p,529,0.04,33892.39,34007.79,33892.39,189.88,8397.97
1059,2023.06.22 19:10,buy,530,0.04,33887.16,33819.39,33934.6,189.88,8397.97
1060,2023.06.22 19:36,t/p,530,0.04,33934.6,33819.39,33934.6,189.56,8587.53
1061,2023.06.22 19:39,sell,531,0.04,33918.23,33986.07,33870.74,189.56,8587.53
1062,2023.06.22 20:04,t/p,531,0.04,33870.74,33986.07,33870.74,189.76,8777.29
1063,2023.06.22 20:04,sell,532,0.04,33870.52,33938.26,33823.1,189.76,8777.29
1064,2023.06.22 21:05,s/l,532,0.04,33938.26,33938.26,33823.1,-271.16,8506.13
1065,2023.06.23 07:00,buy,533,0.04,33806.89,33739.28,33854.22,-271.16,8506.13
1066,2023.06.23 10:13,t/p,533,0.04,33854.22,33739.28,33854.22,189.12,8695.25
1067,2023.06.23 10:22,sell,534,0.04,33855.27,33922.98,33807.87,189.12,8695.25
1068,2023.06.23 10:32,t/p,534,0.04,33807.87,33922.98,33807.87,189.4,8884.65
1069,2023.06.23 10:35,buy,535,0.04,33795.85,33728.26,33843.16,189.4,8884.65
1070,2023.06.23 11:07,t/p,535,0.04,33843.16,33728.26,33843.16,189.04,9073.69
1071,2023.06.23 11:11,sell,536,0.04,33836.2,33903.87,33788.83,189.04,9073.69
1072,2023.06.23 15:31,t/p,536,0.04,33788.83,33903.87,33788.83,189.28,9262.97
1073,2023.06.23 15:34,buy,537,0.04,33796.01,33728.42,33843.32,189.28,9262.97
1074,2023.06.23 16:08,s/l,537,0.04,33728.42,33728.42,33843.32,-270.56,8992.41
1075,2023.06.23 16:08,sell,538,0.04,33728.14,33795.6,33680.92,-270.56,8992.41
1076,2023.06.23 16:31,t/p,538,0.04,33680.92,33795.6,33680.92,188.68,9181.09
1077,2023.06.23 16:35,buy,539,0.04,33673.64,33606.29,33720.78,188.68,9181.09
1078,2023.06.23 16:41,t/p,539,0.04,33720.78,33606.29,33720.78,188.36,9369.45
1079,2023.06.23 16:45,sell,540,0.04,33727.6,33795.06,33680.38,188.36,9369.45
1080,2023.06.23 17:04,s/l,540,0.04,33795.06,33795.06,33680.38,-270.04,9099.41
1081,2023.06.23 17:05,sell,541,0.04,33792.19,33859.77,33744.88,-270.04,9099.41
1082,2023.06.23 17:32,t/p,541,0.04,33744.88,33859.77,33744.88,189.04,9288.45
1083,2023.06.23 17:35,buy,542,0.04,33761.48,33693.96,33808.75,189.04,9288.45
1084,2023.06.23 19:30,t/p,542,0.04,33808.75,33693.96,33808.75,188.88,9477.33
1085,2023.06.23 19:31,sell,543,0.04,33804.91,33872.52,33757.58,188.88,9477.33
1086,2023.06.23 21:30,t/p,543,0.04,33757.58,33872.52,33757.58,189.12,9666.45
1087,2023.07.18 13:03,sell,544,0.04,34616.46,34685.69,34568,189.12,9666.45
1088,2023.07.18 15:01,t/p,544,0.04,34568,34685.69,34568,193.64,9860.09
1089,2023.07.18 15:05,buy,545,0.04,34571.68,34502.54,34620.08,193.64,9860.09
1090,2023.07.18 16:35,t/p,545,0.04,34620.08,34502.54,34620.08,193.4,10053.49
1091,2023.07.18 16:41,sell,546,0.04,34636.53,34705.8,34588.04,193.4,10053.49
1092,2023.07.18 16:43,s/l,546,0.04,34705.8,34705.8,34588.04,-277.28,9776.21
1093,2023.07.18 16:46,sell,547,0.04,34701.81,34771.21,34653.23,-277.28,9776.21
1094,2023.07.18 16:56,s/l,547,0.04,34771.21,34771.21,34653.23,-277.8,9498.41
1095,2023.07.18 17:00,sell,548,0.04,34789.61,34859.19,34740.9,-277.8,9498.41
1096,2023.07.18 17:42,s/l,548,0.04,34859.19,34859.19,34740.9,-278.52,9219.89
1097,2023.07.18 17:46,sell,549,0.04,34853.08,34922.79,34804.29,-278.52,9219.89
1098,2023.07.18 18:01,s/l,549,0.04,34922.79,34922.79,34804.29,-279.04,8940.85
1099,2023.07.18 18:05,sell,550,0.04,34940.82,35010.7,34891.9,-279.04,8940.85
1100,2023.07.18 20:20,t/p,550,0.04,34891.9,35010.7,34891.9,195.48,9136.33
1101,2023.07.18 20:22,buy,551,0.04,34897.25,34827.46,34946.11,195.48,9136.33
1102,2023.07.18 21:22,t/p,551,0.04,34946.11,34827.46,34946.11,195.24,9331.57
1103,2023.07.19 07:00,sell,552,0.04,34974.66,35044.61,34925.7,195.24,9331.57
1104,2023.07.19 10:07,s/l,552,0.04,35044.61,35044.61,34925.7,-280,9051.57
1105,2023.07.19 10:10,sell,553,0.04,35039.58,35109.66,34990.52,-280,9051.57
1106,2023.07.19 10:51,t/p,553,0.04,34990.52,35109.66,34990.52,196.04,9247.61
1107,2023.07.19 10:55,buy,554,0.04,34989.56,34919.58,35038.55,196.04,9247.61
1108,2023.07.19 16:30,t/p,554,0.04,35038.55,34919.58,35038.55,195.76,9443.37
1109,2023.07.19 16:37,sell,555,0.04,35097.59,35167.79,35048.45,195.76,9443.37
1110,2023.07.19 17:03,s/l,555,0.04,35167.79,35167.79,35048.45,-281,9162.37
1111,2023.07.19 17:06,sell,556,0.04,35171.9,35242.24,35122.66,-281,9162.37
1112,2023.07.19 17:41,t/p,556,0.04,35122.66,35242.24,35122.66,196.76,9359.13
1113,2023.07.19 17:41,buy,557,0.04,35132.1,35061.84,35181.28,196.76,9359.13
1114,2023.07.19 17:58,s/l,557,0.04,35061.84,35061.84,35181.28,-281.24,9077.89
1115,2023.07.19 18:00,buy,558,0.04,35097.31,35027.12,35146.45,-281.24,9077.89
1116,2023.07.20 01:38,s/l,558,0.04,35027.12,35027.12,35146.45,-289.69,8788.2
1117,2023.07.20 07:13,sell,559,0.04,35078.64,35148.8,35029.53,-289.69,8788.2
1118,2023.07.20 09:58,t/p,559,0.04,35029.53,35148.8,35029.53,196.24,8984.44
1119,2023.07.20 09:58,sell,560,0.04,35028.96,35099.02,34979.92,196.24,8984.44
1120,2023.07.20 11:01,s/l,560,0.04,35099.02,35099.02,34979.92,-280.44,8704
1121,2023.07.20 11:06,sell,561,0.04,35107.94,35178.16,35058.79,-280.44,8704
1122,2023.07.20 16:03,t/p,561,0.04,35058.79,35178.16,35058.79,196.4,8900.4
1123,2023.07.20 16:05,buy,562,0.04,35056.58,34986.47,35105.66,196.4,8900.4
1124,2023.07.20 16:27,t/p,562,0.04,35105.66,34986.47,35105.66,196.12,9096.52
1125,2023.07.20 16:30,sell,563,0.04,35120.11,35190.35,35070.94,196.12,9096.52
1126,2023.07.20 16:33,s/l,563,0.04,35190.35,35190.35,35070.94,-281.16,8815.36
1127,2023.07.20 16:35,sell,564,0.04,35197.08,35267.47,35147.8,-281.16,8815.36
1128,2023.07.20 16:58,s/l,564,0.04,35267.47,35267.47,35147.8,-281.76,8533.6
1129,2023.07.20 17:01,sell,565,0.04,35281.32,35351.88,35231.93,-281.76,8533.6
1130,2023.07.20 17:18,t/p,565,0.04,35231.93,35351.88,35231.93,197.36,8730.96
1131,2023.07.20 17:26,buy,566,0.04,35211.92,35141.5,35261.22,197.36,8730.96
1132,2023.07.20 17:46,t/p,566,0.04,35261.22,35141.5,35261.22,197,8927.96
1133,2023.07.20 17:51,sell,567,0.04,35278.43,35348.99,35229.04,197,8927.96
1134,2023.07.20 19:07,s/l,567,0.04,35348.99,35348.99,35229.04,-282.44,8645.52
1135,2023.07.20 19:12,sell,568,0.04,35355.79,35426.5,35306.29,-282.44,8645.52
1136,2023.07.20 19:38,t/p,568,0.04,35306.29,35426.5,35306.29,197.8,8843.32
1137,2023.07.20 19:40,buy,569,0.04,35302.32,35231.72,35351.74,197.8,8843.32
1138,2023.07.20 21:21,s/l,569,0.04,35231.72,35231.72,35351.74,-282.6,8560.72
1139,2023.07.21 07:00,sell,570,0.04,35272.59,35343.14,35223.21,-282.6,8560.72
1140,2023.07.21 14:31,t/p,570,0.04,35223.21,35343.14,35223.21,197.32,8758.04
1141,2023.07.21 14:35,buy,571,0.04,35213.68,35143.25,35262.98,197.32,8758.04
1142,2023.07.21 15:22,t/p,571,0.04,35262.98,35143.25,35262.98,197,8955.04
1143,2023.07.21 15:28,sell,572,0.04,35272.97,35343.52,35223.59,197,8955.04
1144,2023.07.21 16:44,t/p,572,0.04,35223.59,35343.52,35223.59,197.32,9152.36
1145,2023.07.21 16:44,sell,573,0.04,35222.97,35293.42,35173.66,197.32,9152.36
1146,2023.07.21 17:13,s/l,573,0.04,35293.42,35293.42,35173.66,-282,8870.36
1147,2023.07.21 17:15,sell,574,0.04,35292.84,35363.43,35243.43,-282,8870.36
1148,2023.07.21 22:25,t/p,574,0.04,35243.43,35363.43,35243.43,197.44,9067.8
1149,2023.07.24 07:05,sell,575,0.04,35213.66,35284.09,35164.36,197.44,9067.8
1150,2023.07.24 10:53,s/l,575,0.04,35284.09,35284.09,35164.36,-281.92,8785.88
1151,2023.07.24 10:55,sell,576,0.04,35281.24,35351.8,35231.85,-281.92,8785.88
1152,2023.07.24 15:10,t/p,576,0.04,35231.85,35351.8,35231.85,197.36,8983.24
1153,2023.07.24 15:14,buy,577,0.04,35238.26,35167.78,35287.59,197.36,8983.24
1154,2023.07.24 16:31,t/p,577,0.04,35287.59,35167.78,35287.59,197.12,9180.36
1155,2023.07.24 16:35,sell,578,0.04,35342,35412.68,35292.52,197.12,9180.36
1156,2023.07.24 17:56,s/l,578,0.04,35412.68,35412.68,35292.52,-282.92,8897.44
1157,2023.07.24 18:01,sell,579,0.04,35424.99,35495.84,35375.4,-282.92,8897.44
1158,2023.07.25 16:18,t/p,579,0.04,35375.4,35495.84,35375.4,188.03,9085.47
1159,2023.07.25 16:22,buy,580,0.04,35380.26,35309.5,35429.79,188.03,9085.47
1160,2023.07.25 17:18,t/p,580,0.04,35429.79,35309.5,35429.79,197.92,9283.39
1161,2023.07.25 17:20,sell,581,0.04,35423.95,35494.8,35374.36,197.92,9283.39
1162,2023.07.25 19:09,s/l,581,0.04,35494.8,35494.8,35374.36,-283.6,8999.79
1163,2023.07.25 19:09,buy,582,0.04,35494.8,35423.81,35544.49,-283.6,8999.79
1164,2023.07.25 23:02,s/l,582,0.04,35423.81,35423.81,35544.49,-284.16,8715.63
1165,2023.07.26 07:05,buy,583,0.04,35411.73,35340.91,35461.31,-284.16,8715.63
1166,2023.07.26 15:58,s/l,583,0.04,35340.91,35340.91,35461.31,-283.48,8432.15
1167,2023.07.26 16:00,buy,584,0.04,35345.56,35274.87,35395.04,-283.48,8432.15
1168,2023.07.26 16:32,t/p,584,0.04,35395.04,35274.87,35395.04,197.72,8629.87
1169,2023.07.26 16:32,buy,585,0.04,35395.32,35324.53,35444.87,197.72,8629.87
1170,2023.07.26 16:33,t/p,585,0.04,35444.87,35324.53,35444.87,198,8827.87
1171,2023.07.26 16:33,buy,586,0.04,35445.19,35374.3,35494.81,198,8827.87
1172,2023.07.26 19:12,t/p,586,0.04,35494.81,35374.3,35494.81,198.28,9026.15
1173,2023.07.26 19:12,buy,587,0.04,35495.16,35424.17,35544.85,198.28,9026.15
